recipe_id,avg_rating,calories
168065,4.0,197.9
218721,4.0,419.5
336138,5.0,20.4
410523,4.0,186.7
195139,4.75,248.3
124385,5.0,325.5
257836,3.0,65.8
173955,5.0,190.9
390861,5.0,163.8
369269,3.33,143.9
90269,5.0,222.8
56059,5.0,1.2
24613,4.0,6.1
207917,4.25,194.5
241881,4.0,307.8
62216,5.0,547.2
420478,4.5,26.6
54698,4.67,432.1
310530,5.0,160.3
179829,4.8,33.5
217428,4.67,66.6
138031,4.67,429.6
468127,5.0,143.2
138913,5.0,228.2
311053,4.25,227.2
231932,4.33,200.5
183025,4.67,225.7
476963,0.0,180.1
271520,3.0,448.0
385510,4.33,266.2
88905,4.67,143.0
473855,5.0,150.8
168276,5.0,199.3
180568,4.0,328.0
345940,5.0,287.4
164302,4.0,126.1
129230,5.0,399.7
25542,5.0,165.3
482440,5.0,350.2
251363,4.0,324.7
160185,5.0,198.3
243897,5.0,183.8
114529,5.0,327.2
224943,4.67,93.8
457321,5.0,10.0
270120,4.0,77.2
45919,5.0,956.0
470820,5.0,538.1
464119,5.0,342.4
267532,4.0,236.0
257147,5.0,569.0
56283,4.8,267.1
285943,5.0,236.6
203101,4.0,179.7
319831,4.0,700.7
318803,4.5,107.1
38089,4.4,133.4
190133,4.0,182.5
499288,0.0,46.0
70332,4.0,324.2
446000,2.67,448.4
310737,4.0,146.0
54650,5.0,222.4
211515,3.5,109.4
18940,5.0,153.2
80912,4.0,142.0
392405,2.0,517.1
286428,3.0,336.9
16265,4.75,140.1
187959,4.0,147.8
276091,5.0,296.6
396929,4.0,683.9
291686,5.0,416.5
247585,5.0,398.9
72641,5.0,50.4
264449,5.0,354.4
141291,4.5,383.8
208919,4.0,292.9
274527,4.0,773.1
384133,5.0,207.6
80800,5.0,459.0
26482,5.0,21.8
157171,5.0,265.9
82627,5.0,72.1
392979,5.0,104.3
449633,4.0,383.0
501148,3.5,98.4
386326,3.75,355.7
171443,5.0,344.8
157794,4.67,412.0
70946,5.0,242.1
442657,4.67,543.9
464223,5.0,166.4
461975,5.0,443.3
371550,5.0,384.4
68691,4.0,275.7
253649,4.0,132.5
352559,3.0,168.3
41890,4.86,102.5
79083,4.0,336.4
99870,4.68,233.6
72626,5.0,310.5
54861,4.0,239.1
38559,3.33,54.1
92347,5.0,339.7
216731,4.0,151.9
211540,3.67,230.6
33218,5.0,59.8
15703,4.0,245.6
353201,3.57,393.6
162571,5.0,101.3
356950,5.0,196.9
260561,5.0,279.4
205362,4.5,595.4
189393,5.0,182.0
447126,5.0,196.9
65943,5.0,109.3
90128,4.0,77.5
502959,3.5,135.5
323869,5.0,509.4
278070,5.0,261.8
138300,4.0,514.0
355348,5.0,496.4
118822,5.0,19.5
349412,5.0,280.0
147880,4.0,132.6
431669,5.0,418.9
74843,5.0,86.1
150763,3.62,120.4
454756,5.0,50.2
41299,3.0,650.6
349351,1.5,74.4
250120,5.0,186.4
266167,5.0,52.4
84109,5.0,136.3
459143,5.0,248.2
110677,5.0,124.4
124912,5.0,130.6
278343,3.0,119.9
309534,5.0,544.9
57992,5.0,486.7
2666,5.0,134.9
91892,4.0,81.9
376353,5.0,458.9
112482,3.33,666.9
110114,4.67,205.2
113508,5.0,482.4
353876,4.67,351.0
147984,3.89,888.8
422304,5.0,325.0
465234,5.0,3.8
11028,4.52,575.3
299983,5.0,685.7
335135,0.0,416.9
389451,5.0,645.8
148217,5.0,603.2
306035,2.0,509.9
91765,5.0,216.6
29057,4.5,88.4
406711,4.0,144.5
17682,3.33,455.4
363490,4.83,173.5
404879,4.62,48.8
126314,4.8,336.8
519394,5.0,418.0
500060,5.0,166.1
336499,4.0,522.4
88824,4.67,174.7
19395,4.2,705.2
9840,2.5,647.6
379381,5.0,362.6
66172,4.5,288.8
32585,2.0,173.4
354116,0.0,322.1
186323,2.5,249.9
284607,4.75,461.1
474705,5.0,418.3
719,4.27,423.6
210228,3.0,678.8
72165,3.0,273.1
246999,4.2,936.8
132816,3.5,223.4
206771,5.0,192.2
9693,4.0,178.2
140430,5.0,498.0
36225,5.0,414.6
387891,4.8,148.2
353070,4.67,265.1
68458,4.6,562.1
319482,2.5,241.1
384378,5.0,28.6
203080,2.0,283.4
200138,4.0,448.9
316890,3.25,6.8
482984,5.0,446.1
247701,3.5,377.4
68747,5.0,365.6
143199,3.94,169.1
298241,5.0,555.5
138921,3.5,171.6
387502,5.0,187.4
224390,4.71,303.0
376949,5.0,226.3
319912,5.0,52.0
307711,3.5,110.8
62583,2.4,198.6
293246,5.0,255.2
306041,5.0,398.4
173946,0.0,191.4
174673,5.0,424.4
111788,4.33,210.9
410790,5.0,657.2
225297,5.0,803.5
358798,5.0,245.8
379886,4.67,242.0
148070,5.0,237.3
248146,5.0,67.5
222413,4.5,177.1
135345,4.33,412.6
25074,4.75,505.6
144174,4.5,422.9
260572,0.0,449.9
275767,3.5,96.7
296416,4.0,141.6
375479,2.0,98.6
187011,2.0,480.8
8666,5.0,272.8
320702,4.0,564.7
174037,4.0,347.1
37688,4.5,485.3
290408,0.0,830.3
186553,2.0,710.9
457132,4.5,301.0
215256,4.3,85.9
382622,5.0,394.0
390619,3.0,160.3
187008,4.67,233.9
495396,5.0,299.7
195185,4.0,50.7
461439,2.5,87.8
124123,4.79,51.9
200140,3.25,518.6
130108,3.5,244.2
196603,5.0,623.0
279510,4.0,257.4
91766,1.67,727.2
15498,4.25,331.2
187974,5.0,590.3
198800,3.5,2273.2
330922,4.0,217.7
353487,5.0,255.8
437161,4.44,336.2
446493,4.0,268.3
385885,1.0,107.3
157362,4.5,528.4
374994,5.0,72.3
39400,3.25,313.5
50320,4.6,1633.6
402605,4.67,186.1
117729,5.0,316.6
136268,3.0,4294.1
78931,4.8,360.8
488630,5.0,484.6
344858,4.0,524.4
376045,5.0,710.0
90715,5.0,249.3
268609,5.0,384.6
306066,5.0,282.3
98509,5.0,344.7
148722,2.67,295.9
294390,5.0,258.4
248270,5.0,60.9
423590,5.0,156.2
243522,4.58,322.2
184435,4.0,467.3
244943,3.71,260.1
91098,5.0,474.4
349622,4.0,475.4
175217,4.0,411.0
412453,5.0,152.0
266983,4.0,245.8
345346,4.0,140.7
206534,5.0,110.0
19924,5.0,114.2
279071,5.0,273.8
52922,4.5,578.0
500802,4.5,441.9
382887,2.0,1037.2
451098,4.78,445.9
361600,4.33,518.8
505685,5.0,532.6
132543,4.75,173.7
9683,4.36,204.0
396020,3.0,597.5
111549,4.5,407.0
241879,3.33,232.0
409744,5.0,563.8
375770,5.0,128.9
95592,5.0,134.1
529568,5.0,358.1
174621,4.2,375.9
233208,4.0,681.4
44177,4.71,175.6
180004,4.0,220.0
11882,3.73,369.2
20895,2.5,229.9
279773,4.86,147.5
110787,4.0,171.6
192627,3.0,193.3
499418,5.0,63.8
243433,5.0,91.1
173947,5.0,181.6
46480,5.0,136.1
410477,5.0,610.8
20880,2.5,60.9
134225,4.25,308.0
183371,2.17,477.7
348345,5.0,147.9
33720,4.5,237.4
355811,4.5,562.9
84622,0.0,74.8
173819,5.0,196.1
246803,5.0,304.8
210017,4.5,580.0
102409,5.0,90.8
235345,5.0,118.2
138676,5.0,153.7
213508,5.0,29.6
300676,2.5,325.8
124863,4.19,869.5
212784,4.68,117.4
358558,5.0,566.0
390533,4.0,231.5
21740,5.0,238.3
474224,5.0,357.8
503992,3.0,178.4
310963,4.0,399.0
456925,4.0,594.3
391347,4.0,225.8
173952,0.0,25.6
366910,5.0,307.1
347599,5.0,33.0
213794,5.0,303.0
14684,4.54,473.2
153120,4.75,492.1
395200,0.0,639.5
188210,4.5,522.0
13587,2.0,197.9
366761,4.5,349.2
87996,5.0,793.2
390480,4.5,400.7
223200,5.0,565.4
283806,4.0,592.2
279566,4.5,242.4
190000,4.5,550.5
20064,4.46,213.3
66390,4.0,178.9
252590,4.37,74.6
478797,5.0,336.7
283279,5.0,179.7
517857,5.0,695.0
250383,3.0,140.8
22011,2.25,110.7
306207,3.0,329.9
457209,4.0,826.2
207051,3.0,123.1
57445,4.75,151.5
21960,5.0,128.8
88449,1.0,2346.7
218048,5.0,108.4
69017,5.0,84.0
187075,4.0,406.1
70093,4.0,386.9
222624,4.33,241.9
418988,5.0,305.0
219137,4.0,708.1
216809,4.0,579.7
412427,4.17,241.4
270987,5.0,479.1
461036,5.0,318.9
476624,5.0,278.7
101592,4.6,341.3
130978,5.0,163.4
190826,4.57,385.0
414617,4.0,295.9
398973,5.0,13.2
488613,4.0,273.6
455805,4.0,486.0
26949,5.0,748.3
53091,3.0,123.2
97967,5.0,367.9
45500,4.9,350.0
157762,4.17,334.2
470512,5.0,81.6
265343,4.0,43.9
469587,3.25,123.2
371002,4.67,146.8
383137,5.0,357.4
188039,3.0,160.9
44512,4.73,412.6
197581,0.0,515.6
131618,5.0,322.6
179170,4.0,282.2
20509,5.0,366.8
397995,5.0,190.8
66233,5.0,545.6
1232,3.43,353.0
175908,3.84,372.2
302739,5.0,307.1
471731,3.67,785.0
305777,4.33,608.3
60231,5.0,652.2
34597,5.0,233.6
342914,4.0,368.8
60404,4.67,310.3
349862,4.67,349.0
411474,4.75,131.6
87954,3.5,447.7
283282,4.13,451.5
163643,2.4,152.1
440725,5.0,507.7
497380,3.5,50.1
319265,3.0,717.2
158852,4.5,217.5
324444,5.0,275.2
238765,4.54,468.3
317387,2.67,244.9
201382,4.83,304.3
306381,0.0,82.9
177351,4.5,498.7
385738,4.8,263.6
58038,5.0,385.8
88517,5.0,274.1
88384,4.0,311.8
294152,4.42,389.1
460203,4.0,373.9
272789,4.0,751.8
149098,4.9,193.7
268057,5.0,275.9
369385,5.0,256.2
134444,5.0,351.8
417806,5.0,231.0
88129,4.5,482.4
442987,5.0,279.9
500678,5.0,702.3
169635,4.45,265.5
469430,4.5,323.0
68154,4.0,255.6
457690,5.0,520.4
400814,5.0,386.7
96893,4.0,490.9
305175,5.0,24.9
343516,5.0,268.1
12471,3.33,504.3
9689,5.0,45.4
143347,1.0,210.2
409728,5.0,178.5
41059,5.0,775.5
307958,5.0,136.4
185642,4.71,230.7
349272,0.0,588.7
247847,5.0,121.0
472594,3.0,140.7
468712,5.0,821.3
137286,5.0,557.0
265044,3.5,186.2
469661,5.0,575.2
46653,3.5,504.4
265290,4.67,383.1
269553,4.86,235.8
313263,3.33,220.0
323269,5.0,361.0
426660,5.0,407.3
324802,3.78,287.1
340761,3.33,360.9
355703,5.0,34.7
401123,4.67,359.7
373930,4.0,94.8
178058,4.0,362.8
208282,4.0,282.8
22417,5.0,436.5
147518,4.0,747.7
52614,5.0,265.2
22760,4.31,451.9
99660,5.0,119.6
370755,4.42,174.0
53367,4.75,122.6
414087,5.0,309.0
378782,3.0,271.5
107260,4.5,240.3
123594,4.67,167.3
71101,4.58,186.2
187594,4.3,324.1
217613,4.57,251.3
130918,4.08,84.6
317500,5.0,219.4
150705,4.67,35.8
330894,4.0,336.6
86972,4.0,77.7
169215,4.0,96.9
302699,4.0,352.4
380206,5.0,433.1
194081,4.0,51.3
336320,3.25,787.1
219226,4.0,68.2
410357,5.0,390.4
149278,0.0,541.8
219040,4.67,593.4
14608,2.8,536.5
426280,4.0,196.8
402393,5.0,43.1
349821,4.0,326.3
35239,5.0,297.7
34519,4.67,445.4
41342,5.0,752.2
37182,5.0,119.8
148221,4.33,241.6
510791,5.0,188.4
152800,5.0,360.2
42567,4.0,177.3
121414,5.0,111.0
83834,5.0,138.5
307414,4.75,602.0
275997,5.0,452.1
411339,4.0,86.9
103349,5.0,217.1
372485,5.0,24.0
277797,4.68,367.9
412600,4.0,417.8
29121,4.62,337.9
61851,4.72,334.5
311595,3.67,155.9
113378,4.0,651.7
22686,4.14,690.2
437078,4.5,144.1
295441,5.0,232.1
278109,5.0,232.1
15172,5.0,21.9
483658,4.0,186.1
111332,4.71,276.0
73633,4.0,211.6
61541,4.86,493.7
487763,5.0,851.1
79362,4.0,247.0
64465,4.3,243.0
319796,4.67,456.6
51192,4.0,174.1
213797,5.0,102.6
132065,5.0,398.6
283357,4.67,459.6
41425,5.0,334.4
102177,5.0,636.6
38074,5.0,126.7
405016,4.0,476.4
457602,5.0,162.9
342878,0.0,309.0
152377,4.33,286.1
71789,4.5,92.6
395433,5.0,24.5
143346,5.0,954.7
111994,4.89,382.8
399978,5.0,463.4
504971,0.0,580.5
435128,5.0,342.1
9071,4.6,189.4
72973,4.0,122.8
336563,5.0,395.1
20821,5.0,59.5
156513,4.67,308.4
19629,5.0,289.7
305464,4.0,202.6
187655,4.75,325.6
184472,5.0,607.9
146107,3.33,1054.8
383514,5.0,184.1
19896,4.75,180.4
20230,4.71,143.3
71567,2.0,227.1
20383,4.2,68.7
118298,4.5,432.4
123195,5.0,355.2
415135,5.0,607.1
105003,2.5,243.9
248865,4.5,243.0
402762,4.5,269.3
102470,4.5,187.4
159924,4.0,46.0
102304,5.0,258.4
331533,4.0,250.4
464988,4.5,269.7
218665,4.0,18.2
365825,5.0,73.8
307812,5.0,296.5
165425,4.25,127.5
413654,4.0,620.6
227683,5.0,923.0
54781,5.0,420.3
290447,5.0,714.5
18681,4.0,323.9
149676,1.0,85.6
154528,4.0,154.2
62378,4.9,1946.1
368958,5.0,233.8
193290,5.0,156.6
221385,4.5,163.5
196686,3.33,254.2
317212,4.0,304.4
37975,5.0,443.6
20002,4.29,142.8
255894,5.0,432.6
146646,4.0,217.5
83978,3.0,99.6
18495,4.0,324.2
54131,0.0,379.9
165423,5.0,309.8
338610,4.5,258.2
85913,4.0,289.9
141416,4.0,275.3
330561,2.5,159.9
183267,4.33,164.8
75974,5.0,906.3
353924,5.0,19.6
23337,2.5,117.6
29660,5.0,231.8
181540,5.0,390.3
20343,5.0,307.1
128178,4.0,496.6
33035,5.0,171.1
157491,3.0,890.3
153296,5.0,144.6
107106,5.0,492.2
14132,4.5,124.6
268535,5.0,30.1
208234,4.33,385.3
288997,4.14,241.4
410481,5.0,579.2
414159,5.0,203.5
391393,5.0,233.4
128142,5.0,222.2
330150,4.5,460.3
202543,4.0,277.0
290160,5.0,153.2
78412,4.33,74.6
283091,3.0,1117.1
416432,4.5,105.9
157067,3.6,43.6
222490,5.0,206.9
193302,4.5,395.8
2520,5.0,39.5
9063,4.67,61.1
102607,3.0,116.5
385218,2.0,318.6
328061,4.0,392.4
27613,4.6,894.5
10479,4.5,425.2
383567,5.0,282.6
231642,4.5,477.6
157406,3.8,341.1
468290,4.83,642.2
377411,3.8,304.6
247413,5.0,544.7
390743,4.5,134.5
87371,4.83,88.4
177536,5.0,277.8
182623,5.0,298.4
106122,5.0,31.2
304505,5.0,401.1
79428,5.0,528.8
152064,5.0,328.9
222025,5.0,421.3
184395,5.0,305.4
288622,4.0,133.2
216630,4.67,414.7
347226,5.0,6.0
324033,5.0,150.8
36909,2.5,228.8
295424,4.5,173.9
248055,4.45,136.8
191575,4.33,380.7
52431,5.0,510.8
417554,3.0,322.1
376410,5.0,834.4
211757,0.0,1369.5
41837,4.4,138.7
89179,5.0,358.2
272908,3.0,194.5
422947,5.0,314.3
167490,3.0,658.7
86561,4.5,277.2
457622,0.0,421.2
240432,4.0,229.6
28362,5.0,158.0
216558,4.0,281.4
291175,5.0,952.7
310073,4.0,143.4
354370,5.0,716.6
262868,5.0,414.3
206790,5.0,80.1
162917,5.0,237.6
214075,5.0,696.1
60508,5.0,385.3
279361,5.0,364.5
141531,5.0,250.7
319636,5.0,290.6
70446,4.0,347.3
125496,4.5,260.8
83095,5.0,1272.3
39600,4.33,165.8
150659,5.0,325.3
324690,4.67,336.0
54882,4.0,446.1
170002,0.0,317.4
482243,5.0,284.8
114034,4.0,317.4
177608,5.0,490.9
189783,4.6,356.6
383655,5.0,121.2
135660,4.53,91.4
213707,5.0,50.2
139525,4.8,157.0
152698,4.5,45.3
68058,4.33,373.7
295205,5.0,381.3
414333,3.67,274.4
9945,4.0,422.4
158739,5.0,162.7
246122,4.5,140.4
416463,5.0,528.1
231557,5.0,346.5
19433,4.79,240.6
67858,5.0,204.5
98830,5.0,1120.0
256739,4.5,80.2
23009,4.0,186.8
68483,1.0,407.4
36905,4.0,101.1
404866,5.0,649.2
159355,4.0,203.6
138144,4.29,297.1
355734,5.0,107.0
230593,5.0,91.7
416909,4.9,698.0
211415,5.0,439.0
42286,4.67,425.6
213424,5.0,577.4
433182,5.0,489.9
184686,4.67,547.2
377711,4.5,264.4
188953,5.0,492.3
182360,5.0,169.5
131712,5.0,215.8
193703,5.0,326.1
133401,5.0,171.7
289545,5.0,87.6
112188,5.0,146.3
214627,5.0,260.6
41470,5.0,684.5
416581,5.0,346.8
118045,4.83,72.2
340705,5.0,111.4
12588,3.67,113.0
41440,5.0,240.8
146603,4.8,88.9
351216,5.0,88.4
298642,5.0,196.4
386671,5.0,371.9
41661,4.0,387.5
259724,5.0,109.1
407734,3.5,364.4
361452,5.0,286.7
13878,4.6,415.6
19296,5.0,506.2
44856,5.0,203.2
62676,5.0,293.6
367359,4.67,219.0
19909,4.71,208.9
10745,3.67,510.6
229609,4.5,203.8
42392,5.0,521.5
418696,5.0,41.1
447372,4.5,256.9
21503,4.33,398.8
125150,5.0,33.2
160189,5.0,698.9
242584,4.0,556.5
18618,2.0,85.1
116365,4.0,646.5
142060,3.0,139.3
234830,5.0,107.4
16727,4.75,281.9
250271,4.33,387.2
439177,5.0,171.9
352909,4.0,493.9
463967,5.0,206.9
100602,4.38,692.3
282928,4.6,249.0
284950,4.67,262.6
69598,4.75,26.8
165929,4.0,300.5
281010,4.62,208.4
214282,5.0,481.5
207849,1.5,382.0
51144,4.85,474.6
387633,2.0,799.5
268031,5.0,166.6
390956,5.0,332.8
393337,5.0,500.7
449269,5.0,424.2
397689,4.38,401.4
407781,5.0,279.4
351215,5.0,105.8
30877,4.67,99.0
459749,4.25,247.0
457049,5.0,156.1
78686,5.0,3892.1
284498,4.0,96.3
212859,5.0,653.3
9753,5.0,8672.3
247558,3.0,286.1
504699,4.0,262.3
429768,3.86,490.1
362812,4.0,141.8
239402,3.0,240.0
2086,4.29,3007.0
272531,3.0,946.8
3313,4.33,2140.3
82113,4.67,698.7
97085,4.75,226.5
271092,4.6,10.6
307978,2.0,729.0
90256,4.67,418.7
315443,4.57,578.5
141891,4.0,180.1
398768,0.0,407.6
223425,4.0,802.6
187155,2.0,646.3
255960,4.35,1342.9
335889,4.0,282.2
110608,5.0,319.2
297465,4.0,723.0
156304,4.0,298.5
128583,4.67,118.3
108068,4.45,348.1
217009,5.0,517.5
85663,4.25,423.9
143330,4.0,630.5
437847,5.0,64.2
259147,3.33,381.1
169863,4.08,449.4
37729,5.0,272.8
195854,4.57,71.4
202551,5.0,60.0
349582,5.0,286.8
451433,4.0,328.1
280594,4.33,308.3
286178,3.88,466.6
102744,4.89,210.8
361544,5.0,500.0
304302,5.0,338.8
367150,5.0,445.5
194494,5.0,311.4
353300,2.0,402.2
158340,3.0,69.6
73862,5.0,225.3
67208,5.0,417.8
247006,4.85,161.8
130372,5.0,538.0
343524,5.0,279.6
285319,5.0,259.9
276565,4.67,168.1
63929,5.0,260.5
177340,5.0,328.2
450729,5.0,241.9
47872,3.9,341.4
65072,3.0,211.8
172286,5.0,336.6
280874,4.86,168.4
27204,4.11,1575.6
498286,3.0,203.6
292451,4.5,169.7
341170,5.0,92.3
15941,4.8,3016.5
188768,3.0,417.6
28001,3.0,933.9
258426,5.0,231.0
151596,4.0,211.6
380960,5.0,211.9
154204,5.0,916.5
259796,5.0,412.9
79493,5.0,122.2
139541,4.0,427.9
115187,5.0,320.0
284901,4.0,152.4
106626,5.0,103.8
283748,4.4,169.7
217539,3.33,110.7
202366,3.67,547.4
19758,4.0,0.7
325141,4.67,440.2
123781,5.0,438.3
98881,4.5,596.0
58035,5.0,295.1
42540,5.0,397.4
353635,2.5,261.8
226819,5.0,97.4
331161,5.0,449.1
19265,4.0,260.5
148789,4.67,171.1
151841,4.67,543.1
24665,4.0,299.8
62699,4.0,411.0
474637,0.0,233.0
111054,1.67,318.9
124425,4.29,601.2
161961,4.5,149.7
148780,5.0,252.6
136670,0.67,78.8
229219,4.5,398.3
158945,5.0,463.5
517530,5.0,390.6
113048,5.0,28.5
435660,3.0,193.7
456610,4.72,263.5
305802,5.0,27.3
514024,4.88,386.5
105633,5.0,2693.2
148427,5.0,88.8
142432,3.5,874.2
50798,4.0,4369.0
109505,5.0,405.6
9541,4.0,276.1
53234,4.0,755.9
255117,3.33,538.0
234741,5.0,302.9
182249,4.0,165.8
342659,5.0,481.2
226161,4.0,134.3
78486,4.5,82.6
448347,3.0,398.6
73117,4.5,1508.4
418841,5.0,621.6
26627,4.12,63.1
337976,4.0,217.9
254786,4.0,491.3
73138,2.0,611.0
354767,5.0,807.2
52951,4.18,402.4
327983,5.0,322.0
189633,2.0,68.8
12340,5.0,135.3
82884,4.75,480.1
277402,4.5,327.4
477886,5.0,488.0
338706,3.0,238.5
133134,4.0,311.9
26658,4.0,60.0
112808,5.0,459.4
116205,4.83,441.3
82725,5.0,720.2
109513,5.0,767.5
178945,4.57,411.3
134931,4.5,77.4
16131,5.0,534.4
259287,5.0,175.2
430939,5.0,401.6
174548,4.0,316.6
156529,4.0,317.4
420527,0.0,14.8
239819,5.0,566.7
426091,4.0,360.8
59271,4.56,474.9
42874,2.5,112.3
76700,4.5,193.9
53660,4.8,324.8
348154,5.0,11.0
411360,5.0,335.9
392587,3.0,299.0
189966,4.5,290.3
29635,5.0,88.7
265325,5.0,362.8
56414,4.31,159.6
40208,4.67,69.7
350592,0.0,728.6
22623,5.0,366.7
165686,4.0,246.1
178704,4.0,325.0
96015,5.0,729.1
197932,5.0,197.3
22470,4.75,42.1
73114,5.0,175.3
391474,4.0,228.1
421821,5.0,179.8
400440,4.86,287.1
51529,5.0,604.3
425457,5.0,115.9
36820,5.0,621.0
119158,4.31,306.1
272807,4.83,593.5
209456,4.0,478.6
316870,3.33,444.0
254136,5.0,54.5
12044,4.45,159.4
16124,3.5,231.2
16080,4.83,297.8
120281,5.0,682.0
464993,3.0,250.3
45396,4.67,309.8
43611,4.7,599.9
407799,4.0,429.4
164413,5.0,216.6
277213,4.5,739.4
312194,3.5,403.0
199363,4.5,353.0
63158,4.58,188.2
54109,4.7,356.4
413389,5.0,513.6
117275,2.0,322.0
233384,5.0,245.3
332895,5.0,329.7
98280,5.0,3060.0
241607,5.0,565.8
233358,5.0,1467.1
233361,2.0,293.3
233166,3.0,355.4
233360,4.0,610.0
306135,5.0,319.3
14733,5.0,207.2
441503,5.0,220.8
243773,3.11,232.7
247574,2.8,170.6
247371,4.5,135.4
140333,5.0,562.3
377832,4.0,689.3
243754,4.0,49.9
243761,4.0,424.7
329886,5.0,391.0
12167,5.0,88.2
18085,4.75,613.4
154172,4.5,231.3
258098,4.6,480.5
247373,5.0,367.8
247362,4.33,246.7
103567,4.8,371.1
366982,5.0,470.8
203865,5.0,356.1
73036,5.0,742.9
114669,5.0,752.4
190681,4.0,1318.6
220976,5.0,337.5
127418,3.33,118.2
131540,5.0,340.6
257763,4.5,42.6
67278,5.0,356.6
272819,5.0,125.9
251746,5.0,299.3
17940,1.0,631.2
237863,5.0,236.3
138932,4.44,174.5
397128,3.0,772.8
54694,3.5,318.8
67320,4.5,317.0
227219,1.5,491.3
162924,5.0,629.0
72632,5.0,460.1
394259,5.0,358.2
209775,5.0,200.9
28605,4.0,453.9
352783,5.0,733.9
240077,5.0,423.0
393680,5.0,498.7
8305,5.0,594.0
18703,4.58,473.4
85032,5.0,585.5
17688,5.0,295.2
75162,5.0,144.0
260387,5.0,857.3
17689,4.88,241.7
260299,5.0,107.8
440041,5.0,532.4
443995,5.0,329.5
260577,4.2,251.0
292778,5.0,109.7
418107,5.0,399.6
73642,3.0,359.5
100773,5.0,4029.6
75969,5.0,42.0
336493,5.0,264.3
208098,4.0,114.1
42661,1.0,485.9
17596,4.69,190.6
163599,5.0,496.7
80602,5.0,632.6
193646,4.67,450.4
27854,3.0,439.7
487628,4.0,289.4
440508,3.0,101.0
436174,5.0,91.9
51113,4.0,1303.0
513187,4.0,1755.0
112175,5.0,492.6
5280,3.0,145.9
71418,4.0,220.9
300267,5.0,69.2
169935,3.75,244.3
57537,4.0,650.1
57529,2.5,408.6
57507,5.0,379.9
212089,4.33,568.3
37956,4.75,214.7
484081,5.0,574.8
57517,5.0,323.5
41195,3.5,369.1
37638,4.38,177.2
146729,1.0,500.5
57498,4.0,719.4
37932,4.29,752.0
38855,5.0,105.9
370861,4.0,553.7
211675,4.67,349.7
38600,4.42,3446.8
37387,3.5,292.9
38508,5.0,391.9
37930,4.0,1322.0
37822,4.31,733.7
37300,5.0,486.1
37391,3.33,198.5
57508,4.0,173.5
37746,4.0,446.2
38606,3.67,209.6
39230,4.25,246.7
37003,4.33,5278.1
41199,4.33,515.5
37245,4.5,319.9
38031,5.0,87.9
37914,3.4,218.0
41197,4.33,587.4
57506,5.0,222.9
355479,0.0,320.5
41196,4.33,494.0
422842,0.0,125.8
120235,5.0,377.0
22066,5.0,618.8
324406,5.0,353.4
294893,5.0,99.3
189316,5.0,686.1
351828,5.0,287.3
309832,5.0,67.2
278150,5.0,167.1
286866,4.88,289.3
94746,3.8,172.9
118399,5.0,476.2
142550,5.0,1232.9
347558,5.0,555.7
209743,4.5,846.1
17561,4.0,224.9
354839,5.0,197.0
159872,3.33,65.4
443913,4.5,5484.5
287088,5.0,481.0
380153,5.0,189.4
12401,5.0,416.2
150023,4.38,93.2
239400,3.5,276.1
383747,4.67,199.6
269126,5.0,232.6
275399,5.0,106.0
19785,5.0,29.6
248482,5.0,223.8
217705,4.38,406.1
140425,3.0,346.0
295761,3.33,164.6
246063,5.0,38.6
171906,5.0,55.1
328435,5.0,720.6
134290,4.33,922.3
423099,5.0,329.5
283952,5.0,206.8
437526,5.0,322.5
74712,4.25,1419.2
290900,5.0,69.8
224706,5.0,142.4
163287,4.5,319.1
45863,4.5,677.8
290078,4.88,164.6
227110,5.0,319.2
413958,5.0,579.0
316508,5.0,157.3
267972,4.33,294.4
33598,4.55,269.1
358973,4.33,295.5
401141,4.33,363.1
176271,5.0,108.8
424798,5.0,4.0
151987,4.0,254.4
378842,4.67,144.4
401918,5.0,229.4
228919,5.0,412.2
64390,4.0,3296.4
59057,5.0,150.7
122390,5.0,175.6
300124,5.0,77.5
315380,4.67,193.3
58508,5.0,347.5
70493,3.92,128.3
379417,5.0,147.2
69994,4.0,292.3
267995,5.0,226.7
341742,5.0,264.4
327338,5.0,575.1
57811,4.7,2605.2
157136,4.91,91.3
89238,5.0,5008.4
358874,5.0,416.4
88105,4.33,344.4
200620,5.0,102.6
266602,5.0,248.0
477669,5.0,279.5
317875,4.0,1052.3
121777,5.0,336.9
205288,5.0,272.1
6770,5.0,516.2
334907,4.0,215.2
112485,4.0,172.2
139425,5.0,187.7
5347,2.0,330.2
181855,4.33,761.8
73376,5.0,553.6
175931,5.0,1096.7
366263,4.5,91.1
221108,4.0,451.6
359745,3.6,164.7
34101,4.0,558.2
29117,3.0,280.2
331130,5.0,271.5
101742,3.33,1958.7
128965,5.0,223.6
33721,4.24,517.3
347295,5.0,1145.1
468243,4.0,216.7
186110,5.0,695.1
146807,5.0,666.6
202417,5.0,553.1
34055,4.5,373.5
55779,4.7,203.7
166466,4.5,559.0
104290,5.0,1439.8
133341,5.0,414.0
48805,4.0,283.9
269311,4.0,19.1
235230,3.0,642.6
168993,4.5,601.1
174087,4.5,200.6
246156,5.0,867.8
143570,4.23,401.9
107047,4.5,272.4
199178,5.0,320.1
346792,5.0,383.8
121213,5.0,294.5
175939,4.83,408.6
284105,4.0,792.9
31407,4.0,327.6
22237,4.5,251.7
261180,4.0,223.9
171432,5.0,628.6
83685,2.5,800.5
95801,4.52,86.3
268611,5.0,230.4
